step, arokato, population, wealth 
0,AR80209565,20.278,4.114949259268007
0,ABE06110,121.712,59.168041974110416
0,AR25420,38.5,10.679073426301143
0,AR66236501,37.4,10.22839335228098
0,AR80410,59.3,20.303783684663372
0,AR95409,11.1,1.679137267620211
0,AR70234501,280.915,205.30707201411195
0,AR89410,10.5,1.5459223950723253
0,AR29216501,12.1,1.9090222300616895
0,AR75452,76.3,29.540092104604124
0,AR29405,16.6,3.0554600752601346
0,AR80405,26.2,6.02401770141772
0,AR29236501,12.7,2.0515187431756354
0,AR70240501,14.1,2.3967914731526685
0,AR52258551,11.645,1.8032273055354173
0,AR32459,11.658,1.8062225024000702
0,AR89401,115.9,55.01462715662095
0,AR70401,479.935,455.4118335488184
0,AR73405,50.7,16.082679595599217
0,AR50257501,21.2,4.39631643394692
0,AR80419,17.1,3.193356219149273
0,ABE07101,59.28,20.293598486628145
0,AR61217501,13.529,2.2538488897000266
0,ABE06104,15.099,2.653700044256637
0,AR32413,30.4,7.515132181488632
0,AR73401,213.422,136.42490300861454
0,AR80455,22.597,4.834087510587536
0,ABE07113,28.384,6.785932898196777
0,AR61410,20.7,4.242974135672177
0,AR75445,25.9,5.9217018485897235
0,AR50232501,23.2,5.027211797490322
0,ALI01101,12.35,1.9679869892181963
0,AR92408,13.3,2.197336098975956
0,AR92437,12.7,2.0515187431756354
0,AR75464,22.4,4.771533143267989
0,AR80435,64.7,23.114138493781475
0,AR70250501,12.5,2.0036469272055353
0,AR70202501,46.3,14.051132991425963
0,AR29401,134.2,68.42031077033506
0,ABE03114,71.087,26.58856666528648
0,AR92410,61.0,21.175617316865083
0,AR25432,41.8,12.068685179469401
0,ALI04106,19.621,3.918208227172079
0,AR92254551,11.572,1.786438417444179
0,AR27212501,14.2,2.4221201930344347
0,AR92425,38.6,10.720359205780367
0,AR80450,23.4,5.09181177338544
0,AR75219554,13.073,2.141783063120711
0,AR61401,224.3,146.89553956412473
0,AR27239501,29.1,7.042117284616157
0,AR32419,270.0,193.5541736088551
0,AR27405,17.4,3.277046124344791
0,ALI10116,242.853,165.32860402384983
0,AR27401,206.0,129.42794928272414
0,AR80401,546.9,553.0733119543216
0,AR75409,33.6,8.721501042431395
0,AR75424,20.6,4.212520381733485
0,AR46216501,20.8,4.273499693083394
0,AR66401,160.023,88.89420314343354
0,AR29208501,13.1,2.148366237837661
0,AR46220504,11.9,1.8622756011339427
0,AR97404,40.1,11.345868484449486
0,AR46242501,24.8,5.551499133105362
0,AR92403,11.7,1.8159104181900287
0,AR75229516,17.3,3.2490706915812058
0,AR22243501,13.7,2.2963540012353825
0,AKA15103,131.453,66.34747845104341
0,ALI02108,216.837,139.68465097557245
0,AR46253501,71.887,27.034875013911048
0,AR92405,50.9,16.177140140541717
0,AR25424,38.8,10.803087216116353
0,AR52405,25.5,5.786177483335979
0,AR37216501,12.3,1.9561470602754858
0,AR46470,106.4,48.442913226464434
0,AR32225551,16.996,3.1645097577724783
0,AR61405,27.9,6.614529232711783
0,AR75249503,29.4,7.150378387111821
0,AR75455,23.1,4.995013326644693
0,AR52401,581.1,605.2955433746264
0,AR75209505,13.9,2.346396611496507
0,AR46230501,12.7,2.0515187431756354
0,AR75442,129.9,65.18489714674236
0,AR75403,36.5,9.864423211030072
0,AR29223501,17.9,3.4180960253859705
0,AR50401,972.987,1303.0179427420967
0,AR80417,12.9,2.0997594943484263
0,AR75448,43.1,12.631211097420943
0,AR52410,19.0,3.7351753594923593
0,AR66258501,25.6,5.819962109699879
0,AR75209503,15.4,2.732771746881085
0,AR37226501,13.0,2.124017298288076
0,AR46438,117.785,56.35083034769286
0,AR27430,31.9,8.073289337993659
0,AR29415,18.5,3.5899063728424814
0,AR66241501,31.7,7.998113576474535
0,AR50259501,18.2,3.50365604430791
0,ABE03115,10.566,1.5603987555597647
0,AR75401,951.859,1261.1538891713774
0,AR46256501,14.0,2.3715501728148394
0,AR75412,161.3,89.95145294123255
0,ABE03104,148.3,79.38254755817054
0,AR66205501,31.9,8.073289337993659
0,AR50219501,12.8,2.075593187422251
0,AR29206501,10.9,1.6343320426214667
0,AR50418,30.8,7.662690414328618
0,AR37244501,10.3,1.5023256924011625
0,AR50252501,19.6,3.911971952422037
0,AR37242501,19.4,3.8527423042030424
0,ALI10114,14.88,2.596649638574718
0,ALI07107,12.041,1.8951925022364187
0,ALI02109,10.58,1.5634751791522254
0,AR92417,17.616,3.3377406173485547
0,AR46206501,44.8,13.37937620304369
0,AR22224501,40.3,11.43014439690975
0,AR04256501,23.5,5.1242129811339545
0,AR32401,346.779,280.8509844735582
0,AR75238501,21.8,4.582666112205883
0,AR17242501,17.5,3.305100044533878
0,AR50405,40.9,11.684194878837912
0,AR92440,51.9,16.65215226997503
0,AR46212501,59.3,20.303783684663372
0,AR46238501,35.4,9.425482645608332
0,AR22403,41.5,11.940068735003075
0,AR22238501,44.7,13.334977088033224
0,AR80415,24.8,5.551499133105362
0,AR46405,10.1,1.4591397375951474
0,AR37401,145.7,77.32123114824061
0,AR50415,30.4,7.515132181488632
0,AR75415,24.9,5.584829326625529
0,ABE03116,46.189,14.001054380253867
0,AR97413,30.2,7.441706468726754
0,AR46489,18.1,3.4750590483346495
0,AR46233501,15.7,2.812334035963373
0,AR97407,33.6,8.721501042431395
0,AR17435,88.791,37.01301691178763
0,AR46257501,19.6,3.911971952422037
0,AR52413,16.5,3.028121076042589
0,AR46243508,16.4,3.0008627300017405
0,AR17420,54.2,17.76162124614115
0,AR46248568,11.706,1.81729579205026
0,AR46411,15.4,2.732771746881085
0,AR46231567,27.849,6.5965519432363635
0,AR46231565,10.107,1.4606442639684263
0,AR46231573,16.514,3.031943686340903
0,AR32410,21.9,4.6139700919562685
0,AR46465,21.8,4.582666112205883
0,AR50206501,26.8,6.2303642450429155
0,AR92430,19.1,3.764455056599523
0,AR75434,34.3,8.993141786950359
0,AR46243513,24.6,5.485035237537649
0,AR46239505,14.0,2.3715501728148394
0,AR92240501,11.8,1.8390451228980527
0,ALI03102,89.923,37.717108936397125
0,ALI05106,41.096,11.767580473422157
0,AR32449,46.6,14.186773405639718
0,AR45,7186.148,25507.453386835066
0,AR46243504,11.5,1.7699300094835615
0,AR92415,22.0,4.645343831025285
0,AR92401,775.603,929.9964214387941
0,AR46457,108.3,49.73524973554415
0,AR46204501,94.744,40.763921971919395
0,AR46239503,17.9,3.4180960253859705
0,AR04257501,21.6,4.5202680870846725
0,ALI06108,12.613,2.0306489902102984
0,AR46259554,10.787,1.6091932514595104
0,AR46223554,12.461,1.9943551643303423
0,AR46218503,19.5,3.8823201107379046
0,AR46259503,16.7,3.0828794782740436
0,AR52418,10.2,1.480681115082181
0,ALE01117,65.459,23.518626523068317
0,AR32246551,14.113,2.4000792699281552
0,AR75421,21.8,4.582666112205883
0,AR46245505,11.5,1.7699300094835615
0,AR80403,18.721,3.6538823199812134
0,AR92239501,11.2,1.7016883441939163
0,ALI06110,59.722,20.51908138197782
0,AR25428,33.5,8.682918615764557
0,AR17246501,11.5,1.7699300094835615
0,AR22242501,47.9,14.77945741988102
0,AR04247501,34.7,9.14958635813073
0,ALI08105,13.46,2.2367715427798487
0,AR17440,20.5,4.1821386096996465
0,AR22242503,10.9,1.6343320426214667
0,AR04401,423.497,378.08207973396384
0,AR04426,29.7,7.259179366692262
0,AR58220501,14.6,2.5243029965492063
0,AR22240501,16.2,2.946589006489692
0,AR75406,36.9,10.025654041500337
0,AR75244501,22.5,4.803253260637525
0,AR32440,33.9,8.837584090127875
0,AR46247558,11.369,1.740023028829356
0,AR32404,115.6,54.802939914222456
0,AR37405,56.1,18.69565621904487
0,AR46443,18.2,3.50365604430791
0,AR25414,51.5,16.461606981140793
0,AR71405,47.8,14.733584672571638
0,AR25204503,10.9,1.6343320426214667
0,AR97401,104.4,47.094662364367885
0,AR17401,153.9,83.8821961979473
0,AR17230501,22.61,4.8382248472944855
0,AR46252501,24.2,5.352897240587026
0,AR04420,82.7,33.30010113741609
0,AR04406,30.9,7.6997266491560925
0,AR32243551,17.572,3.325347337177912
0,AR32422,40.8,11.641726138055516
0,AR33404,25.7,5.853811131598579
0,AR28435,26.5,6.126906277667627
0,AR17415,39.4,11.052517913942882
0,AR04218501,26.9,6.264976197756398
0,AR28445,49.0,15.287129548680682
0,AR33210504,14.1,2.3967914731526685
0,AR04403,50.3,15.894303300233625
0,AR80460,15.8,2.839020629653475
0,AR94220501,13.4,2.2219563183439877
0,AR37208501,11.0,1.6566850139523104
0,AR46208505,16.3,2.9736852888144973
0,AR46215501,89.9,37.70275994846345
0,AR17430,37.9,10.432458299214485
0,AR37212501,11.8,1.8390451228980527
0,AR22401,1256.441,1905.9587734649224
0,AR46221503,11.1,1.679137267620211
0,AR58410,58.9,20.10039830710763
0,AR46221501,53.3,17.324690743082538
0,AR88415,12.6,2.027536531621385
0,AR17425,98.6,43.25605940854172
0,AR17225501,11.8,1.8390451228980527
0,AR65436,141.0,73.64042832258409
0,AR17410,73.8,28.111928194829407
0,AR65203551000,13.016,2.1279070136346543
0,AR65482,47.1,14.413787524611958
0,AR94430,30.0,7.368517421474724
0,AR46215503,19.5,3.8823201107379046
0,AR94440,68.7,25.27146254300697
0,AR69401,248.8,171.38660299070526
0,ALE01149,21.429,4.467140575148865
0,AR17256501,16.8,3.110379037965963
0,AR57257501,12.1,1.9090222300616895
0,AR65241501,19.6,3.911971952422037
0,AR28255501,15.2,2.6801475446856284
0,AR92201501,20.3,4.121591731666772
0,ALE01134,71.464,26.798586115363264
0,AR24235501,23.1,4.995013326644693
0,AR65468,37.3,10.187739148276426
0,AR88401,89.845,37.66845440765345
0,AR22228503,47.0,14.368290266586259
0,ALE01126,36.359,9.807793876222908
0,AR71415,20.2,4.0914269891721196
0,AR65228501,14.2,2.4221201930344347
0,AR28430,13.7,2.2963540012353825
0,AR65484503,27.4,6.438975305293662
0,AR58229501,11.7,1.8159104181900287
0,AR78405,23.1,4.995013326644693
0,AR46254504,10.4,1.5240729548104188
0,AR46418,32.617,8.344680478505495
0,AR57435,12.8,2.075593187422251
0,AR22255501,11.6,1.7928719056794271
0,AR65416,42.8,12.500653076968945
0,AR25440,21.3,4.427198377160578
0,AR22247501,19.8,3.971496967389342
0,AR65426,18.626,3.6263359705606386
0,AR65401,864.1,1092.1463881080747
0,AR94401,285.3,210.09223093001324
0,AR24411,64.6,23.061017933331254
0,AR24407,28.3,6.756082192166238
0,AR65440,30.1,7.405082311644141
0,AR65228558,11.573,1.786668054343961
0,AR28401,261.0,184.0356253499536
0,AR28426,41.2,11.811904739615898
0,AR52415,22.6,4.83504217763725
0,AR65480,145.3,77.00568618314543
0,ALE01150,581.939,606.5959651610857
0,ALE01127,37.954,10.454576249193966
0,ALE01167,10.832,1.619188969604208
0,ALE01132,10.48,1.5415443568916292
0,AR94244551,11.554,1.7823066078421503
0,AR24401,355.5,291.42123054334803
0,AR65409,60.1,20.712561807728232
0,AR69402,24.7,5.518234391517188
0,AR65249501,17.2,3.2211739784380553
0,AR28450,34.9,9.228139575968182
0,AR28234501,13.5,2.246666268727408
0,AR94410,59.7,20.507838952921173
0,AR24223501,29.3,7.114231226994556
0,AR33241501,10.9,1.6343320426214667
0,AR71401,150.2,80.90009243630067
0,AR28440,19.5,3.8823201107379046
0,AR78410,29.2,7.078144157701694
0,AR24403,51.7,16.55678979159388
0,AR28222501,11.1,1.679137267620211
0,AR24409,38.2,10.555529824361605
0,AR57240501,12.7,2.0515187431756354
0,AR78212501,21.3,4.427198377160578
0,ALE01114,13.839,2.3310961611582623
0,AR33250501,11.8,1.8390451228980527
0,AR24237501,19.7,3.9416976354207263
0,AR58233501,17.6,3.3332322219632102
0,AR28420,16.2,2.946589006489692
0,AR65406,34.8,9.188835457256454
0,AR65486,21.3,4.427198377160578
0,AR24220506,18.7,3.647787246739347
0,AR65453503,15.4,2.732771746881085
0,ALE01173,27.42,6.445967706613346
0,AR57422,64.8,23.167299093332574
0,AR65453,22.7,4.866899738076648
0,AR24405,116.5,55.4388031323991
0,AR34420,22.3,4.739881982772677
0,AR22254501,10.8,1.6120788194201792
0,AR65473,30.9,7.6997266491560925
0,AR78420,28.9,6.970244551339893
0,ALE01170,11.589,1.790343559995129
0,AR28414,66.4,24.023288376962057
0,AR33236501,14.6,2.5243029965492063
0,AR78401,407.1,356.51420951392043
0,AR65432,45.3,13.602095757427206
0,AR22258501,21.3,4.427198377160578
0,AR34401,171.7,98.71257860012712
0,AR28405,26.9,6.264976197756398
0,AES01146,18.226,3.511103835421968
0,AR25220501,14.4,2.473038630511724
0,AR58401,81.3,32.465036616594936
0,AR65403,55.84,18.566916417025375
0,AES01149,10.7,1.5899258166498547
0,AR25410,18.2,3.50365604430791
0,AR28408,30.3,7.478389792061106
0,AR78417,17.2,3.2211739784380553
0,AR57244501,14.0,2.3715501728148394
0,AR65476,397.2,343.69470996033783
0,AR57234501,19.2,3.793809579486339
0,AR49208501,10.6,1.567873513273313
0,AR94204551000,11.808,1.840900042200597
0,AR49413,25.4,5.752457381809827
0,AR57401,688.231,778.5256799315282
0,AR65254501,18.8,3.67684125055347
0,AR78415,181.7,107.38454821156752
0,AR65496,48.0,14.825376876418003
0,AR57212501,22.9,4.930820169710067
0,AR57427,73.0,27.659837038460868
0,AR94420,59.0,20.151181722350266
0,AR78215501,16.9,3.1379585094456277
0,AR71410,39.0,10.886023368713154
0,AR04422,16.262,2.963379127176877
0,AR57440,60.7,21.02089283146489
0,AR65470,46.2,14.00601450933747
0,AR33410,27.7,6.544122010212947
0,AR69405,22.6,4.83504217763725
0,AR34414,16.3,2.9736852888144973
0,AR65460,39.2,10.969167115826137
0,AR34430,22.3,4.739881982772677
0,AES01147,17.916,3.42264170381197
0,AES01143,74.263,28.3746711391954
0,AES01129,36.067,9.690859281500595
0,AR34408,16.1,2.919574139404198
0,AR57214501,10.1,1.4591397375951474
0,AR49408,44.1,13.069600626155001
0,AR33214501,19.9,4.00136975745439
0,AR04412,17.0,3.1656176500177002
0,AR57416,15.5,2.7592093218659657
0,AR34405,27.2,6.369188267286516
0,AR49401,62.909,22.16884293417743
0,AR33407,34.119,8.92264175179926
0,AR57412,38.0,10.473429570429468
0,AR33401,278.379,202.55618366304626
0,AR98203501,12.4,1.9798503088962922
0,AR49232501,14.2,2.4221201930344347
0,AR65478,20.6,4.212520381733485
0,AR33228501,24.8,5.551499133105362
0,AR33413,34.31,8.997042114519045
0,AR41438,25.5,5.786177483335979
0,AR33205501,10.4,1.5240729548104188
0,AR49220501,16.1,2.919574139404198
0,AR57415,47.1,14.413787524611958
0,AR57141,21.8,4.582666112205883
0,AR57418,60.7,21.02089283146489
0,AR65229501,17.8,3.3897304376781774
0,AR41451,35.3,9.385904634822642
0,AR49250501,11.4,1.7470851592862806
0,AR19430,92.4,39.27285666874172
0,AR57405,19.1,3.764455056599523
0,AR19401,139.1,72.16922869541737
0,AR57405558,13.28,2.192422853128474
0,AR33207501,10.9,1.6343320426214667
0,AES01133,14.296,2.4465177150058346
0,AR41218569000,12.067,1.901282897148651
0,AES01123,27.63,6.519537879473533
0,AR19205501,12.0,1.8856014395606382
0,AES01115,56.054,18.67285795560722
0,AR41218554000,13.669,2.2886290956364395
0,AR57408,117.9,56.43268896426264
0,AES01140,281.714,206.17629158458553
0,AR19420,41.7,12.025762862481173
0,AR41403,20.4,4.1518289993179405
0,AR41440,16.9,3.1379585094456277
0,AR41466,15.1,2.6539614791550346
0,AR44401,62.2,21.798219904596625
0,AR41420,36.7,9.9449315444812
0,AR57430,82.9,33.41996237599768
0,AR41460,18.4,3.561079920772485
0,AR65456,210.0,133.18388040389047
0,AR41225504,13.5,2.246666268727408
0,AR41428,11.1,1.679137267620211
0,AR41408,36.6,9.904650569886108
0,AR65445503,25.0,5.618224837226018
0,AR40,3266.874,7895.974986905826
0,AR41475,16.136,2.92929009627428
0,AR19252501,11.3,1.7243377904603974
0,AR41413,27.8,6.579294755827191
0,AR65490,25.9,5.9217018485897235
0,AR57226501,15.2,2.6801475446856284
0,AR33222501,13.2,2.1728059557742836
0,AR65428,22.0,4.645343831025285
0,AR41417,51.1,16.271781795182562
0,AR41432,17.5,3.305100044533878
0,AR19410,37.0,10.06609541499856
0,AR41442,17.6,3.3332322219632102
0,AR11222551,13.769,2.313578739274356
0,AR71131,20.7,4.242974135672177
0,AR19222501,11.3,1.7243377904603974
0,AR41448,13.9,2.346396611496507
0,AR11205501,16.9,3.1379585094456277
0,AR41215514,10.4,1.5240729548104188
0,AR11410,62.555,21.98353681773452
0,AR11408,11.2,1.7016883441939163
0,AR87401,64.5,23.0079374437356
0,AR11244501,21.7,4.5514320555948995
0,AR86410,17.6,3.3332322219632102
0,AR86401,135.3,69.25619034768296
0,AR98401,74.3,28.395702419289723
0,AR86215501,16.1,2.919574139404198
0,AR87244505,11.3,1.7243377904603974
0,AR87208501,13.7,2.2963540012353825
0,AR11525,13.316,2.2012692899716653
0,AR86224501,15.8,2.839020629653475
0,AR87425,52.0,16.699900773563883
0,AR86245501,19.7,3.9416976354207263
0,AR11420,21.3,4.427198377160578
0,AR86204501,14.8,2.5759108541915166
0,AR11401,272.6,196.33312866042175
0,AR11430,78.7,30.93277066232499
0,AR86212501,18.1,3.4750590483346495
0,AR87420,30.6,7.588793760478465
0,AR87415,45.1,13.512863359708115
0,AR71171,16.6,3.0554600752601346
0,AR47408,38.2,10.555529824361605
0,AR87410,70.875,26.47070365300282
0,AR47405,53.0,17.17984169623973
0,AR11111,13.2,2.1728059557742836
0,AR47415,45.5,13.69152041343031
0,AR47417,12.1,1.9090222300616895
0,AR47401,271.14,194.7710400879576
0,AR47525,11.4,1.7470851592862806
0,AR04429,114.567,54.0760798075323
0,AR04121,16.3,2.9736852888144973
0,AR47215551,16.305,2.97504223547186
1,ATU02101,170.77870932076954,98.56024759633446
1,ATA02101,241.47220762468788,166.6887145886334
1,AAZ07104,25.503191917770394,6.060842091426518
1,AUZ07104,19.961712942910545,4.254928504695985
1,ATU05103,67.26036634631302,25.509225003234494
1,AAR09104,19.55703186228923,4.124322242842179
1,AAZ02102,25.665595429794724,6.1450155311993
1,AAR09102,10.512943292047312,1.673399047400434
1,AAZ04114,17.40275014914165,3.4688955404908715
1,AUZ09104,211.06410000008935,137.15014005205225
1,AUZ02101,92.01572860204631,40.452061761205414
1,AAZ10108,20.6511419435808,4.524296546769213
1,AAZ04115,13.61648405672965,2.450758683992624
1,AAZ10101,16.32933104946212,3.2308889138509063
1,AAZ04107,12.418278928994628,2.150478483725799
1,AAZ04101,14.153574224981039,2.5662806973958365
1,AAR04101,15.619803618266689,3.4338012278447336
1,AAR01101,542.7408446271583,551.7814921714307
1,ATA05101,113.82026852627013,57.12043244857303
1,AAZ01214,14.241585490063605,3.450465398118462
1,AAZ04109,10.559699244297786,1.6687290527373424
1,AAZ04103,13.206913036279833,2.335135217218887
1,AUZ03101,158.8220763859874,91.10246057985792
1,AAZ01101,882.7641696142185,1128.2230603704195
1,AAZ01218,12.930314487627262,2.4195757428228064
1,AUZ03103,107.72766480305506,51.56075284737568
1,AKI05101,66.58702539648296,25.36260593698404
1,AAZ01215,18.624603130400345,5.209250644142667
1,AAZ03101,60.085952392400046,28.63641898294874
1,AAZ05107,12.333150273773022,2.766813179478217
1,AAZ04117,20.755092644768887,4.620482151527355
1,AAZ04106,16.686221629306374,3.265860489275107
1,AAZ06104,13.220179864774618,2.320103650805048
1,AAZ05105,117.89824636940688,57.892115595908955
1,AAR11103,11.608602296572398,1.9759335330149321
1,AAZ04110,20.281672927934626,4.467936324502692
1,AUZ01101,155.76301569736387,88.83728200026613
1,AAR08102,111.83614252868773,54.99468081023536
1,AAR06107,51.08086155787284,17.775149933133765
1,AUZ12109,45.41663192399622,18.26090248641816
1,AKA13204,23.679229793850233,5.975114764119941
1,AUZ05104,126.84591905472406,65.66458921362802
1,AUZ12101,59.41114889260351,23.648005756960437
1,AAR06101,17.120859801963363,3.5789885538303157
1,AAZ09105,34.81370246678008,9.62499803422385
1,AUZ12112,1065.5545298878837,1490.0615692267243
1,AAZ08101,16.15643153094527,3.1291301536780085
1,AGE10101,13.350035473519199,3.081455929046789
1,AGE10105,13.358663241886987,3.110884037126983
1,AAZ08105,17.35121308132338,3.4753908018730746
1,AUZ13101,44.57375587264411,13.804396443902698
1,AAZ09106,10.369626664972566,1.627037274870641
1,AGE02101,83.76717226289122,35.19048709438205
1,AGE01101,793.2516849930589,964.7220870848204
1,AGE02102,13.10971172011735,2.626548087119692
1,AGE09103,15.552935829400216,2.978152438496042
1,AGE09102,18.29213186461776,4.874413726019148
1,AGE05104,15.72626242632089,3.189854455830087
1,AGE03102,19.5142459762274,4.243605677764716
1,AGE11101,36.49248066466201,11.190959784327227
1,AGE11104,18.947087669361398,3.9999027236502323
1,AR82410,54.83463957844219,18.736130365072288
1,AGE04103,17.594477834106435,3.686887450849955
1,AGE08105,42.909112330937056,13.320882417913255
1,AGE04105,20.030867679075726,4.461012209462003
1,AKA13104,23.620190122138833,5.755375957403853
1,AGE04108,143.0825157210744,77.87776047380811
1,AGE08104,18.24565042731938,3.8319647081212533
1,AKA13108,161.67910838341902,96.78740766969027
1,AGE04110,21.871654229237187,4.931681141087633
1,AGE04111,11.087292088636579,1.9476577219871931
1,AGE04107,23.706403381641657,6.132418285651789
1,AKA13101,23.134096229933185,5.370315373456162
1,AUZ08104,68.10228948757104,25.554796740297732
1,AGE08102,31.59856717944549,8.440374084973014
1,AR82415,11.35594421830002,1.8804520419294295
1,AR05414,71.94284873743342,29.249869214635382
1,AR82405,34.364496041972146,10.288229328867894
1,AKI02101,243.5602044945495,168.7982021280783
1,AKA08103,115.17180606284808,56.00953758332155
1,AR82401,151.0179645260081,83.70299599954967
1,AGE12101,65.58899873908848,24.353388782581703
1,AR90401,168.93167189841992,99.7925712197097
1,AR90205501,15.447707273763875,2.9751971865841207
1,AR05401,381.0837500370834,327.3528204544871
1,AR05417,49.67954934666015,16.679558395924424
1,AR96234501,12.404616780429928,2.6381434081545123
1,AR96237501,12.554165973082705,2.6261901866655224
